"MOLECULE_NAME","TARGET_NAME"
"CIMETIDINE","SLC22A4"
"CIMETIDINE","SIGMAR1"
"CIMETIDINE","MPHOSPH8"
"CIMETIDINE","EHMT2"
"CIMETIDINE","SLC47A1"
"CIMETIDINE","ABCC2"
"CIMETIDINE","ESR2"
"CIMETIDINE","SLC22A8"
"CIMETIDINE","SLC47A2"
"CIMETIDINE","SLC22A6"
"CIMETIDINE","SMN1"
"CIMETIDINE"," SMN2"
"CIMETIDINE","MAPK14"
"CIMETIDINE","NFE2L2"
"CIMETIDINE","KCNH2"
"CIMETIDINE","PPP3CA"
"CIMETIDINE","AOX1"
"CIMETIDINE","SLC6A3"
"CIMETIDINE","CCR5"
"CIMETIDINE","CCR4"
"CIMETIDINE","CYP2J2"
"CIMETIDINE","HTR6"
"CIMETIDINE","AGTR2"
"CIMETIDINE","NPY2R"
"CIMETIDINE","MC3R"
"CIMETIDINE","CCR2"
"CIMETIDINE","HTR2B"
"CIMETIDINE","OPRK1"
"CIMETIDINE","OPRD1"
"CIMETIDINE","AVPR1A"
"CIMETIDINE","DRD3"
"CIMETIDINE","OPRM1"
"CIMETIDINE","HRH1"
"CIMETIDINE","PTGS2"
"CIMETIDINE","CYP2C19"
"CIMETIDINE","MC5R"
"CIMETIDINE","MC4R"
"CIMETIDINE","VIPR1"
"CIMETIDINE","CCKAR"
"CIMETIDINE","SLC6A4"
"CIMETIDINE","CALCR"
"CIMETIDINE","ADORA1"
"CIMETIDINE","BDKRB2"
"CIMETIDINE","CASP1"
"CIMETIDINE","ADORA2A"
"CIMETIDINE","MAPK1"
"CIMETIDINE","HTR2C"
"CIMETIDINE","HTR2A"
"CIMETIDINE","APEX1"
"CIMETIDINE","MAPK3"
"CIMETIDINE","NPY1R"
"CIMETIDINE","PTAFR"
"CIMETIDINE","TACR1"
"CIMETIDINE","EDNRA"
"CIMETIDINE","ADRA1D"
"CIMETIDINE","CXCR2"
"CIMETIDINE","CXCR1"
"CIMETIDINE","HRH2"
"CIMETIDINE","TBXAS1"
"CIMETIDINE","SLC6A2"
"CIMETIDINE","PTGS1"
"CIMETIDINE","ACHE"
"CIMETIDINE","DRD4"
"CIMETIDINE","DRD1"
"CIMETIDINE","CNR1"
"CIMETIDINE","TACR2"
"CIMETIDINE","MAOA"
"CIMETIDINE","ATP4A"
"CIMETIDINE"," ATP4B"
"CIMETIDINE","CHRM3"
"CIMETIDINE","ADRA2C"
"CIMETIDINE","ADRA2B"
"CIMETIDINE","FLT1"
"CIMETIDINE","PRKCA"
"CIMETIDINE","TSHR"
"CIMETIDINE","ARSA"
"CIMETIDINE","MMP9"
"CIMETIDINE","DRD2"
"CIMETIDINE","ADRB3"
"CIMETIDINE","CYP2C9"
"CIMETIDINE","CYP2A6"
"CIMETIDINE","CHRM1"
"CIMETIDINE","CYP2D6"
"CIMETIDINE","CXCL8"
"CIMETIDINE","ADORA3"
"CIMETIDINE","ADRA2A"
"CIMETIDINE","CHRM5"
"CIMETIDINE","CYP3A4"
"CIMETIDINE","ADRB1"
"CIMETIDINE","PTPRC"
"CIMETIDINE","CTSG"
"CIMETIDINE","ELANE"
"CIMETIDINE","ABCB1"
"CIMETIDINE","CHRM4"
"CIMETIDINE","CHRM2"
"CIMETIDINE","ADRB2"
"CIMETIDINE","GLA"
"CIMETIDINE","FYN"
"CIMETIDINE","LCK"
"CIMETIDINE","CYP2E1"
"CIMETIDINE","CYP1A2"
"CIMETIDINE","ERBB2"
"CIMETIDINE","NR3C1"
"CIMETIDINE","HMGCR"
"CIMETIDINE","MMP1"
"CIMETIDINE","ESR1"
"CIMETIDINE","ALB"
"CIMETIDINE","LMNA"
"CIMETIDINE","CA2"
"CIMETIDINE","EGFR"
"CIMETIDINE","ABCB11"
"CIMETIDINE","SLCO2B1"
"CIMETIDINE","SLC22A5"
"CIMETIDINE","PDE5A"
"CIMETIDINE","SLC22A3"
"CIMETIDINE","GMNN"
"CIMETIDINE","SLC22A1"
"CIMETIDINE","SLC22A2"
"CIMETIDINE","KMT2A"
"CIMETIDINE"," MEN1"
"PALMOSTATINB","LYPLA2"
"PALMOSTATINB","LYPLA1"
"ENZASTAURIN","MAP3K4"
"ENZASTAURIN","CSNK1G3"
"ENZASTAURIN","STK24"
"ENZASTAURIN","IRAK3"
"ENZASTAURIN","CDC42BPB"
"ENZASTAURIN","MAP4K5"
"ENZASTAURIN","DYRK1B"
"ENZASTAURIN","MAP3K2"
"ENZASTAURIN","SIK3"
"ENZASTAURIN","MAST1"
"ENZASTAURIN","STK38L"
"ENZASTAURIN","AKT3"
"ENZASTAURIN","CAMK2A"
"ENZASTAURIN"," CAMK2B"
"ENZASTAURIN"," CAMK2D"
"ENZASTAURIN"," CAMK2G"
"ENZASTAURIN","CAMK2A"
"ENZASTAURIN","AURKC"
"ENZASTAURIN","CDK11A"
"ENZASTAURIN","ICK"
"ENZASTAURIN","SRPK3"
"ENZASTAURIN","ALK"
"ENZASTAURIN","TAOK2"
"ENZASTAURIN","TLK1"
"ENZASTAURIN","TNIK"
"ENZASTAURIN","RPS6KA6"
"ENZASTAURIN","DAPK2"
"ENZASTAURIN","TBK1"
"ENZASTAURIN","EPHA6"
"ENZASTAURIN","STK39"
"ENZASTAURIN","STK17A"
"ENZASTAURIN","PI4KB"
"ENZASTAURIN","NLK"
"ENZASTAURIN","EIF2AK4"
"ENZASTAURIN","STK26"
"ENZASTAURIN","PAK7"
"ENZASTAURIN","PIM2"
"ENZASTAURIN","MARK1"
"ENZASTAURIN","PLK2"
"ENZASTAURIN","ZAK"
"ENZASTAURIN","STK32B"
"ENZASTAURIN","IRAK4"
"ENZASTAURIN","BMP2K"
"ENZASTAURIN","STK36"
"ENZASTAURIN","LATS2"
"ENZASTAURIN","SNRK"
"ENZASTAURIN","PAK6"
"ENZASTAURIN","CSNK1G1"
"ENZASTAURIN","NEK6"
"ENZASTAURIN","MKNK2"
"ENZASTAURIN","CLK4"
"ENZASTAURIN","PLK3"
"ENZASTAURIN","HIPK3"
"ENZASTAURIN","SRMS"
"ENZASTAURIN","HIPK2"
"ENZASTAURIN","TAOK3"
"ENZASTAURIN","SLK"
"ENZASTAURIN","MYLK2"
"ENZASTAURIN","SIK2"
"ENZASTAURIN","NUAK2"
"ENZASTAURIN","DCLK3"
"ENZASTAURIN","PRKD2"
"ENZASTAURIN","STK33"
"ENZASTAURIN","TSSK1B"
"ENZASTAURIN","TRPM6"
"ENZASTAURIN","CDK19"
"ENZASTAURIN","RIOK2"
"ENZASTAURIN","MKNK1"
"ENZASTAURIN","RIOK1"
"ENZASTAURIN","EIF2AK1"
"ENZASTAURIN","MAP3K3"
"ENZASTAURIN","PIP5K1A"
"ENZASTAURIN","MAP3K5"
"ENZASTAURIN","PKMYT1"
"ENZASTAURIN","SRPK1"
"ENZASTAURIN","CAMKK2"
"ENZASTAURIN","CDK15"
"ENZASTAURIN","NEK1"
"ENZASTAURIN","CAMK1G"
"ENZASTAURIN","MARK4"
"ENZASTAURIN","AURKB"
"ENZASTAURIN","ADCK4"
"ENZASTAURIN","SGK3"
"ENZASTAURIN","MAP4K1"
"ENZASTAURIN","CDKL2"
"ENZASTAURIN","DYRK2"
"ENZASTAURIN","MYO3B"
"ENZASTAURIN","STK32A"
"ENZASTAURIN","GRK7"
"ENZASTAURIN","NEK7"
"ENZASTAURIN","STK35"
"ENZASTAURIN","BRSK1"
"ENZASTAURIN","NEK9"
"ENZASTAURIN","MAPK15"
"ENZASTAURIN","PIP4K2C"
"ENZASTAURIN","ADCK3"
"ENZASTAURIN","NEK11"
"ENZASTAURIN","ANKK1"
"ENZASTAURIN","MYO3A"
"ENZASTAURIN","HIPK4"
"ENZASTAURIN","CSNK1A1L"
"ENZASTAURIN","CAMKK1"
"ENZASTAURIN","DCLK2"
"ENZASTAURIN","MINK1"
"ENZASTAURIN","ULK2"
"ENZASTAURIN","NIM1K"
"ENZASTAURIN","BRSK2"
"ENZASTAURIN","MAPKAPK5"
"ENZASTAURIN","CDKL3"
"ENZASTAURIN","MAP4K3"
"ENZASTAURIN","CAMK1D"
"ENZASTAURIN","HIPK1"
"ENZASTAURIN","MYLK4"
"ENZASTAURIN","VRK2"
"ENZASTAURIN","PIM3"
"ENZASTAURIN","STK32C"
"ENZASTAURIN","TLK2"
"ENZASTAURIN","TAOK1"
"ENZASTAURIN","MARK2"
"ENZASTAURIN","MAP3K15"
"ENZASTAURIN","DSTYK"
"ENZASTAURIN","ULK3"
"ENZASTAURIN","NEK5"
"ENZASTAURIN","CDC42BPG"
"ENZASTAURIN","CDC42BPA"
"ENZASTAURIN","LRRK2"
"ENZASTAURIN","TNNI3K"
"ENZASTAURIN","MAP3K19"
"ENZASTAURIN","SBK1"
"ENZASTAURIN","MYLK3"
"ENZASTAURIN","AAK1"
"ENZASTAURIN","DDR2"
"ENZASTAURIN","PHKG1"
"ENZASTAURIN","MAPK6"
"ENZASTAURIN","NTRK2"
"ENZASTAURIN","MAP3K11"
"ENZASTAURIN","CAMK4"
"ENZASTAURIN","MAPK14"
"ENZASTAURIN","PKN2"
"ENZASTAURIN","PKN1"
"ENZASTAURIN","NTRK3"
"ENZASTAURIN","NFE2L2"
"ENZASTAURIN","GRK1"
"ENZASTAURIN","STK11"
"ENZASTAURIN","MAPK11"
"ENZASTAURIN","MYLK"
"ENZASTAURIN","TESK1"
"ENZASTAURIN","RPS6KA1"
"ENZASTAURIN","EPHA7"
"ENZASTAURIN","RPS6KA2"
"ENZASTAURIN","ERBB4"
"ENZASTAURIN","STK38"
"ENZASTAURIN","PRKD1"
"ENZASTAURIN","MELK"
"ENZASTAURIN","PTK2B"
"ENZASTAURIN","IKBKE"
"ENZASTAURIN","CAMK1"
"ENZASTAURIN","CDK13"
"ENZASTAURIN","PRKG1"
"ENZASTAURIN","PTK6"
"ENZASTAURIN","BMPR2"
"ENZASTAURIN","ACVR2B"
"ENZASTAURIN","DYRK1A"
"ENZASTAURIN","CAMK2D"
"ENZASTAURIN","CAMK2G"
"ENZASTAURIN","CAMK2B"
"ENZASTAURIN","RIPK1"
"ENZASTAURIN","PRPF4B"
"ENZASTAURIN","TNK1"
"ENZASTAURIN","ROCK1"
"ENZASTAURIN","PRKG2"
"ENZASTAURIN","MAP3K1"
"ENZASTAURIN","STK3"
"ENZASTAURIN","PAK2"
"ENZASTAURIN","MAPK7"
"ENZASTAURIN","MAP2K5"
"ENZASTAURIN","PAK1"
"ENZASTAURIN","PRKAA1"
"ENZASTAURIN","STK4"
"ENZASTAURIN","MERTK"
"ENZASTAURIN","MAP3K12"
"ENZASTAURIN","MAP4K2"
"ENZASTAURIN","DMPK"
"ENZASTAURIN","ITK"
"ENZASTAURIN","DDR1"
"ENZASTAURIN","TNK2"
"ENZASTAURIN","CDK18"
"ENZASTAURIN","TYRO3"
"ENZASTAURIN","BTK"
"ENZASTAURIN","PRKCD"
"ENZASTAURIN","PRKCZ"
"ENZASTAURIN","PTK2"
"ENZASTAURIN","MST1R"
"ENZASTAURIN","ACVR1"
"ENZASTAURIN","PRKCQ"
"ENZASTAURIN","PPARD"
"ENZASTAURIN","MAP3K10"
"ENZASTAURIN","TEK"
"ENZASTAURIN","MAP2K1"
"ENZASTAURIN","PRKCE"
"ENZASTAURIN","CDK17"
"ENZASTAURIN","CDK16"
"ENZASTAURIN","CDK5"
"ENZASTAURIN","CDKL1"
"ENZASTAURIN","CDK3"
"ENZASTAURIN","MAP3K9"
"ENZASTAURIN","CSNK1G2"
"ENZASTAURIN","SRPK2"
"ENZASTAURIN","PIP4K2B"
"ENZASTAURIN","CSNK2A1"
"ENZASTAURIN","RIPK4"
"ENZASTAURIN","SIK1"
"ENZASTAURIN","HUNK"
"ENZASTAURIN","EPHA4"
"ENZASTAURIN","EPHB1"
"ENZASTAURIN","EPHB4"
"ENZASTAURIN","EPHA5"
"ENZASTAURIN","EPHB3"
"ENZASTAURIN","PRKAA2"
"ENZASTAURIN","MAPK10"
"ENZASTAURIN","MAPK12"
"ENZASTAURIN","LIMK2"
"ENZASTAURIN","LIMK1"
"ENZASTAURIN","DAPK1"
"ENZASTAURIN","PLK1"
"ENZASTAURIN","MAP2K6"
"ENZASTAURIN","JAK3"
"ENZASTAURIN","NEK4"
"ENZASTAURIN","NEK3"
"ENZASTAURIN","NEK2"
"ENZASTAURIN","PRKX"
"ENZASTAURIN","BMX"
"ENZASTAURIN","RPS6KA3"
"ENZASTAURIN","IRAK1"
"ENZASTAURIN","BLK"
"ENZASTAURIN","CDK9"
"ENZASTAURIN","CDK7"
"ENZASTAURIN","GSK3B"
"ENZASTAURIN","GSK3A"
"ENZASTAURIN","CLK3"
"ENZASTAURIN","CLK2"
"ENZASTAURIN","CLK1"
"ENZASTAURIN","CSNK1E"
"ENZASTAURIN","CDK8"
"ENZASTAURIN","MAPKAPK2"
"ENZASTAURIN","PIK3CG"
"ENZASTAURIN","CSNK1D"
"ENZASTAURIN","CSNK1A1"
"ENZASTAURIN","MAP2K3"
"ENZASTAURIN","MAP2K4"
"ENZASTAURIN","MAPK9"
"ENZASTAURIN","MAPK8"
"ENZASTAURIN","SYK"
"ENZASTAURIN","ZAP70"
"ENZASTAURIN","FRK"
"ENZASTAURIN","ABL2"
"ENZASTAURIN","TXK"
"ENZASTAURIN","TEC"
"ENZASTAURIN","MATK"
"ENZASTAURIN","MTOR"
"ENZASTAURIN","PIK3CB"
"ENZASTAURIN","PIK3CA"
"ENZASTAURIN","PRKCI"
"ENZASTAURIN","CSK"
"ENZASTAURIN","TGFBR2"
"ENZASTAURIN","ACVRL1"
"ENZASTAURIN","TGFBR1"
"ENZASTAURIN","ACVR1B"
"ENZASTAURIN","BMPR1A"
"ENZASTAURIN","FLT3"
"ENZASTAURIN","MAP2K2"
"ENZASTAURIN","KDR"
"ENZASTAURIN","FLT4"
"ENZASTAURIN","TIE1"
"ENZASTAURIN","TTK"
"ENZASTAURIN","GRK4"
"ENZASTAURIN","AKT2"
"ENZASTAURIN","AKT1"
"ENZASTAURIN","MAPK4"
"ENZASTAURIN","AXL"
"ENZASTAURIN","WEE1"
"ENZASTAURIN","TYK2"
"ENZASTAURIN","LTK"
"ENZASTAURIN","EPHB2"
"ENZASTAURIN","EPHA8"
"ENZASTAURIN","EPHA3"
"ENZASTAURIN","EPHA2"
"ENZASTAURIN","MAPK1"
"ENZASTAURIN","MARK3"
"ENZASTAURIN","MAPK3"
"ENZASTAURIN","ACVR2A"
"ENZASTAURIN","CDK2"
"ENZASTAURIN","PRKCH"
"ENZASTAURIN","JAK1"
"ENZASTAURIN","RPS6KB1"
"ENZASTAURIN","PRKACB"
"ENZASTAURIN","FGFR3"
"ENZASTAURIN","FGFR4"
"ENZASTAURIN","ERBB3"
"ENZASTAURIN","FGFR2"
"ENZASTAURIN","EPHA1"
"ENZASTAURIN","CDK11B"
"ENZASTAURIN","MAK"
"ENZASTAURIN","NFKB1"
"ENZASTAURIN","CSNK2A2"
"ENZASTAURIN","EIF2AK2"
"ENZASTAURIN","FLT1"
"ENZASTAURIN","PRKACA"
"ENZASTAURIN","PRKCA"
"ENZASTAURIN","FER"
"ENZASTAURIN","PDGFRA"
"ENZASTAURIN","PHKG2"
"ENZASTAURIN","BRAF"
"ENZASTAURIN","INSRR"
"ENZASTAURIN","SRC"
"ENZASTAURIN","CDK4"
"ENZASTAURIN","FGFR1"
"ENZASTAURIN","PIM1"
"ENZASTAURIN","KIT"
"ENZASTAURIN","SBK3"
"ENZASTAURIN","WEE2"
"ENZASTAURIN","FGR"
"ENZASTAURIN","PDGFRB"
"ENZASTAURIN","ROS1"
"ENZASTAURIN","HCK"
"ENZASTAURIN","MET"
"ENZASTAURIN","IGF1R"
"ENZASTAURIN","RET"
"ENZASTAURIN","LYN"
"ENZASTAURIN","YES1"
"ENZASTAURIN","CSF1R"
"ENZASTAURIN","FES"
"ENZASTAURIN","FYN"
"ENZASTAURIN","LCK"
"ENZASTAURIN","INSR"
"ENZASTAURIN","PRKCB"
"ENZASTAURIN","PRKCG"
"ENZASTAURIN","HSPB1"
"ENZASTAURIN","NTRK1"
"ENZASTAURIN","ERBB2"
"ENZASTAURIN","RAF1"
"ENZASTAURIN","EGFR"
"ENZASTAURIN","ABL1"
"ENZASTAURIN","CHEK2"
"ENZASTAURIN","PAK4"
"ENZASTAURIN","LATS1"
"ENZASTAURIN","MAP4K4"
"ENZASTAURIN","OXSR1"
"ENZASTAURIN","MAP3K6"
"ENZASTAURIN","CDK14"
"ENZASTAURIN","PRKD3"
"ENZASTAURIN","STK10"
"ENZASTAURIN","STK17B"
"ENZASTAURIN","CDKL5"
"ENZASTAURIN","PAK3"
"ENZASTAURIN","PIK3C2G"
"ENZASTAURIN","STK16"
"ENZASTAURIN","RPS6KA4"
"ENZASTAURIN","RPS6KA5"
"ENZASTAURIN","ERN1"
"ENZASTAURIN","ULK1"
"ENZASTAURIN","ROCK2"
"ENZASTAURIN","JAK2"
"ENZASTAURIN","PIP5K1C"
"ENZASTAURIN","NUAK1"
"ENZASTAURIN","RIPK2"
"ENZASTAURIN","MAP3K7"
"ENZASTAURIN","DAPK3"
"ENZASTAURIN","MAP3K13"
"ENZASTAURIN","PDPK1"
"ENZASTAURIN","MAPK13"
"ENZASTAURIN","EPHB6"
"ENZASTAURIN","MUSK"
"ENZASTAURIN","CHUK"
"ENZASTAURIN","DCLK1"
"ENZASTAURIN","GAK"
"ENZASTAURIN","AURKA"
"ENZASTAURIN","CASK"
"ENZASTAURIN","IKBKB"
"ENZASTAURIN","CHEK1"
"ENZASTAURIN","MAP2K7"
"ENZASTAURIN","RIOK3"
"ENZASTAURIN","CIT"
"ENZASTAURIN","PIK3C2B"
"ENZASTAURIN","STK25"
"ENZASTAURIN","PLK4"
"ENZASTAURIN","PIK3CD"
"ENZASTAURIN","BMPR1B"
"PF03758309","PAK7"
"PF03758309","PAK6"
"PF03758309","PAK2"
"PF03758309","PAK1"
"PF03758309","PAK4"
"PF03758309","PAK3"
"TANESPIMYCIN","EHMT2"
"TANESPIMYCIN","HIF1A"
"TANESPIMYCIN","SMN1"
"TANESPIMYCIN"," SMN2"
"TANESPIMYCIN","CBFB"
"TANESPIMYCIN"," RUNX1"
"TANESPIMYCIN","TRAP1"
"TANESPIMYCIN","PRKDC"
"TANESPIMYCIN","RGS4"
"TANESPIMYCIN","MTOR"
"TANESPIMYCIN","VDR"
"TANESPIMYCIN","MAPT"
"TANESPIMYCIN","AR"
"TANESPIMYCIN","HSP90AB1"
"TANESPIMYCIN","HSP90AA1"
"TANESPIMYCIN"," HSP90AB1"
"TANESPIMYCIN","HSP90AA1"
"TANESPIMYCIN","ERBB2"
"TANESPIMYCIN","LMNA"
"TANESPIMYCIN","USP1"
"TANESPIMYCIN","GMNN"
"LAPATINIB","MAP3K4"
"LAPATINIB","CSNK1G3"
"LAPATINIB","STK24"
"LAPATINIB","IRAK3"
"LAPATINIB","CDC42BPB"
"LAPATINIB","MAP4K5"
"LAPATINIB","DYRK1B"
"LAPATINIB","MAP3K2"
"LAPATINIB","SIK3"
"LAPATINIB","MAST1"
"LAPATINIB","STK38L"
"LAPATINIB","AKT3"
"LAPATINIB","CAMK2A"
"LAPATINIB","AURKC"
"LAPATINIB","CDK11A"
"LAPATINIB","ICK"
"LAPATINIB","SRPK3"
"LAPATINIB","ALK"
"LAPATINIB","TAOK2"
"LAPATINIB","TLK1"
"LAPATINIB","TNIK"
"LAPATINIB","RPS6KA6"
"LAPATINIB","KCND3"
"LAPATINIB","DAPK2"
"LAPATINIB","TBK1"
"LAPATINIB","EPHA6"
"LAPATINIB","STK39"
"LAPATINIB","STK17A"
"LAPATINIB","HDAC6"
"LAPATINIB","PI4KB"
"LAPATINIB","NLK"
"LAPATINIB","EIF2AK4"
"LAPATINIB","STK26"
"LAPATINIB","PAK7"
"LAPATINIB","PIM2"
"LAPATINIB","MARK1"
"LAPATINIB","PLK2"
"LAPATINIB","ZAK"
"LAPATINIB","STK32B"
"LAPATINIB","IRAK4"
"LAPATINIB","BMP2K"
"LAPATINIB","STK36"
"LAPATINIB","LATS2"
"LAPATINIB","SNRK"
"LAPATINIB","DYRK4"
"LAPATINIB","PAK6"
"LAPATINIB","CSNK1G1"
"LAPATINIB","NEK6"
"LAPATINIB","SGK2"
"LAPATINIB","MKNK2"
"LAPATINIB","CLK4"
"LAPATINIB","PLK3"
"LAPATINIB","HIPK3"
"LAPATINIB","SRMS"
"LAPATINIB","HIPK2"
"LAPATINIB","TAOK3"
"LAPATINIB","SLK"
"LAPATINIB","MYLK2"
"LAPATINIB","SIK2"
"LAPATINIB","NUAK2"
"LAPATINIB","DCLK3"
"LAPATINIB","PRKD2"
"LAPATINIB","STK33"
"LAPATINIB","HDAC1"
"LAPATINIB"," HDAC10"
"LAPATINIB"," HDAC11"
"LAPATINIB"," HDAC2"
"LAPATINIB"," HDAC3"
"LAPATINIB"," HDAC4"
"LAPATINIB"," HDAC5"
"LAPATINIB"," HDAC6"
"LAPATINIB"," HDAC7"
"LAPATINIB"," HDAC8"
"LAPATINIB"," HDAC9"
"LAPATINIB","HDAC8"
"LAPATINIB","TSSK1B"
"LAPATINIB","TRPM6"
"LAPATINIB","CDK19"
"LAPATINIB","RIOK2"
"LAPATINIB","MKNK1"
"LAPATINIB","RIOK1"
"LAPATINIB","EIF2AK1"
"LAPATINIB","MAP3K3"
"LAPATINIB","PIP5K1A"
"LAPATINIB","MAP3K5"
"LAPATINIB","PKMYT1"
"LAPATINIB","SRPK1"
"LAPATINIB","CAMKK2"
"LAPATINIB","PASK"
"LAPATINIB","CDK15"
"LAPATINIB","NEK1"
"LAPATINIB","TSSK2"
"LAPATINIB","CAMK1G"
"LAPATINIB","MARK4"
"LAPATINIB","PBK"
"LAPATINIB","AURKB"
"LAPATINIB","ADCK4"
"LAPATINIB","SGK3"
"LAPATINIB","MAP4K1"
"LAPATINIB","CDKL2"
"LAPATINIB","DYRK2"
"LAPATINIB","MYO3B"
"LAPATINIB","STK32A"
"LAPATINIB","GRK7"
"LAPATINIB","NEK7"
"LAPATINIB","STK35"
"LAPATINIB","BRSK1"
"LAPATINIB","NEK9"
"LAPATINIB","MAPK15"
"LAPATINIB","PIP4K2C"
"LAPATINIB","ADCK3"
"LAPATINIB","NEK11"
"LAPATINIB","ANKK1"
"LAPATINIB","MYO3A"
"LAPATINIB","HIPK4"
"LAPATINIB","CSNK1A1L"
"LAPATINIB","CAMKK1"
"LAPATINIB","DCLK2"
"LAPATINIB","MINK1"
"LAPATINIB","ULK2"
"LAPATINIB","NIM1K"
"LAPATINIB","BRSK2"
"LAPATINIB","MAPKAPK5"
"LAPATINIB","CDKL3"
"LAPATINIB","MAP4K3"
"LAPATINIB","CAMK1D"
"LAPATINIB","HIPK1"
"LAPATINIB","MYLK4"
"LAPATINIB","VRK2"
"LAPATINIB","PIM3"
"LAPATINIB","STK32C"
"LAPATINIB","TLK2"
"LAPATINIB","TAOK1"
"LAPATINIB","MARK2"
"LAPATINIB","MAP3K15"
"LAPATINIB","DSTYK"
"LAPATINIB","ULK3"
"LAPATINIB","NEK5"
"LAPATINIB","CDC42BPG"
"LAPATINIB","CDC42BPA"
"LAPATINIB","LRRK2"
"LAPATINIB","TNNI3K"
"LAPATINIB","MAP3K19"
"LAPATINIB","SBK1"
"LAPATINIB","MYLK3"
"LAPATINIB","AAK1"
"LAPATINIB","DDR2"
"LAPATINIB","PHKG1"
"LAPATINIB","MAPK6"
"LAPATINIB","MAPKAPK3"
"LAPATINIB","NTRK2"
"LAPATINIB","MAP3K11"
"LAPATINIB","CAMK4"
"LAPATINIB","MAPK14"
"LAPATINIB","PKN2"
"LAPATINIB","PKN1"
"LAPATINIB","NTRK3"
"LAPATINIB","NFE2L2"
"LAPATINIB","GRK1"
"LAPATINIB","STK11"
"LAPATINIB","MAPK11"
"LAPATINIB","MYLK"
"LAPATINIB","TESK1"
"LAPATINIB","RPS6KA1"
"LAPATINIB","EPHA7"
"LAPATINIB","RPS6KA2"
"LAPATINIB","ERBB4"
"LAPATINIB","STK38"
"LAPATINIB","PRKD1"
"LAPATINIB","MELK"
"LAPATINIB","SCN5A"
"LAPATINIB","PTK2B"
"LAPATINIB","IKBKE"
"LAPATINIB","CAMK1"
"LAPATINIB","CDK13"
"LAPATINIB","PRKG1"
"LAPATINIB","CACNA1C"
"LAPATINIB","PTK6"
"LAPATINIB","BMPR2"
"LAPATINIB","ACVR2B"
"LAPATINIB","DYRK1A"
"LAPATINIB","CAMK2D"
"LAPATINIB","CAMK2G"
"LAPATINIB","CAMK2B"
"LAPATINIB","HDAC1"
"LAPATINIB","RIPK1"
"LAPATINIB","PRPF4B"
"LAPATINIB","TNK1"
"LAPATINIB","ROCK1"
"LAPATINIB","PRKG2"
"LAPATINIB","MAP3K1"
"LAPATINIB","STK3"
"LAPATINIB","PAK2"
"LAPATINIB","MAPK7"
"LAPATINIB","MAP2K5"
"LAPATINIB","PAK1"
"LAPATINIB","PRKAA1"
"LAPATINIB","STK4"
"LAPATINIB","MERTK"
"LAPATINIB","MAP3K12"
"LAPATINIB","MAP4K2"
"LAPATINIB","KCNH2"
"LAPATINIB","DMPK"
"LAPATINIB","ITK"
"LAPATINIB","DDR1"
"LAPATINIB","TNK2"
"LAPATINIB","CDK18"
"LAPATINIB","TYRO3"
"LAPATINIB","BTK"
"LAPATINIB","PRKCD"
"LAPATINIB","PRKCZ"
"LAPATINIB","PTK2"
"LAPATINIB","MST1R"
"LAPATINIB","ACVR1"
"LAPATINIB","PRKCQ"
"LAPATINIB","PPARD"
"LAPATINIB","MAP3K10"
"LAPATINIB","TEK"
"LAPATINIB","MAP2K1"
"LAPATINIB","PRKCE"
"LAPATINIB","MYT1"
"LAPATINIB","CDK17"
"LAPATINIB","CDK16"
"LAPATINIB","CDK5"
"LAPATINIB","CDKL1"
"LAPATINIB","CDK3"
"LAPATINIB","MAP3K9"
"LAPATINIB","CSNK1G2"
"LAPATINIB","SRPK2"
"LAPATINIB","PIP4K2B"
"LAPATINIB","CSNK2A1"
"LAPATINIB","RIPK4"
"LAPATINIB","SIK1"
"LAPATINIB","HUNK"
"LAPATINIB","EPHA4"
"LAPATINIB","EPHB1"
"LAPATINIB","EPHB4"
"LAPATINIB","EPHA5"
"LAPATINIB","EPHB3"
"LAPATINIB","PRKAA2"
"LAPATINIB","MAPK10"
"LAPATINIB","MAPK12"
"LAPATINIB","LIMK2"
"LAPATINIB","LIMK1"
"LAPATINIB","DAPK1"
"LAPATINIB","PLK1"
"LAPATINIB","MAP2K6"
"LAPATINIB","JAK3"
"LAPATINIB","NEK4"
"LAPATINIB","NEK3"
"LAPATINIB","NEK2"
"LAPATINIB","PRKX"
"LAPATINIB","BMX"
"LAPATINIB","RPS6KA3"
"LAPATINIB","KCNE1"
"LAPATINIB"," KCNQ1"
"LAPATINIB","IRAK1"
"LAPATINIB","BLK"
"LAPATINIB","CDK9"
"LAPATINIB","CDK7"
"LAPATINIB","GSK3B"
"LAPATINIB","GSK3A"
"LAPATINIB","CLK3"
"LAPATINIB","CLK2"
"LAPATINIB","CLK1"
"LAPATINIB","CSNK1E"
"LAPATINIB","CDK8"
"LAPATINIB","MAPKAPK2"
"LAPATINIB","PIK3CG"
"LAPATINIB","CSNK1D"
"LAPATINIB","CSNK1A1"
"LAPATINIB","MAP2K3"
"LAPATINIB","MAP2K4"
"LAPATINIB","MAPK9"
"LAPATINIB","MAPK8"
"LAPATINIB","SYK"
"LAPATINIB","ZAP70"
"LAPATINIB","FRK"
"LAPATINIB","ABL2"
"LAPATINIB","TXK"
"LAPATINIB","TEC"
"LAPATINIB","MATK"
"LAPATINIB","MTOR"
"LAPATINIB","PIK3CB"
"LAPATINIB","PIK3CA"
"LAPATINIB","PRKCI"
